word_id,aspect,partner
12630,imperfective,сократиться
12633,perfective,подкрадываться
12634,perfective,прицеливаться
12635,perfective,прикусывать
12636,imperfective,разбиться
12637,perfective,смелеть
12639,perfective,грохаться
12640,imperfective,-
12641,perfective,промывать
12648,perfective,шевелить
12649,imperfective,-
12650,perfective,зарубать
12652,perfective,сыскивать
12653,perfective,
12654,imperfective,присмотреть
12658,perfective,"коптить,закапчивать"
12660,perfective,увешивать
12665,perfective,цитировать
12674,perfective,осваиваться
12675,imperfective,подтвердиться
12677,imperfective,взглянуть
12683,imperfective,подтянуть
12686,perfective,подслушивать
12689,perfective,уплывать
12691,perfective,"ёжиться,съёживаться"
12700,perfective,сцеплять
12706,perfective,пересказывать
12707,perfective,вскидываться
12713,perfective,сеять
12716,imperfective,окаменеть
12718,imperfective,погостить
12720,perfective,застигать
12725,perfective,дополнять
12727,imperfective,поколотиться
12728,imperfective,проложить
12729,perfective,пронизывать
12730,perfective,стукаться
12732,imperfective,сгуститься
12733,perfective,пищать
12736,perfective,ля'пать
12738,perfective,богатеть
12739,perfective,подползать
12740,imperfective,разорваться
12751,perfective,обшарпывать
12752,imperfective,растянуть
12754,perfective,подвигать
12758,imperfective,согнуться
12765,imperfective,
12767,perfective,напрягать
12769,imperfective,смыть
12774,perfective,дивиться
12777,perfective,приживаться
12778,imperfective,задвинуться
12783,imperfective,раздвинуть
12787,imperfective,опередить
12791,perfective,-
12798,perfective,"растерзывать,терзать"
12799,perfective,поливать
12801,imperfective,посинеть
12803,imperfective,смешаться
12804,perfective,
12808,imperfective,"перехватить,перехватать"
12810,perfective,расширяться
12811,imperfective,пересказать
12818,imperfective,распахнуться
12825,perfective,перетаскивать
12832,perfective,улаживать
12839,imperfective,
12842,perfective,окунаться
12843,perfective,отслуживать
12844,perfective,сдавливать
12847,both,
12850,perfective,отзывать
12854,perfective,унимать
12861,imperfective,согреть
12862,imperfective,
12866,perfective,доедать
12867,perfective,-
12874,perfective,шарахаться
12876,perfective,сгребать
12878,imperfective,поблёкнуть
12881,perfective,ругать
12883,perfective,воспроизводить
12887,perfective,"замораживать,морозить"
12891,perfective,надавливать
12896,imperfective,-
12901,perfective,растирать
12905,imperfective,предвести'ть
12910,imperfective,арестовать
12911,perfective,заманивать
12918,perfective,девать
12920,perfective,вкапывать
12921,imperfective,"насвистать;насвистеть"
12923,imperfective,вопросить
12924,imperfective,сказать
12925,imperfective,-
12926,imperfective,побараба'нить
12931,perfective,забредать
12939,perfective,-
12940,perfective,
12941,perfective,отстраняться
12943,imperfective,изобрести
12946,perfective,разрастаться
12952,perfective,проламывать
12954,imperfective,
12958,perfective,осведомлять
12962,perfective,
12968,perfective,вывёртываться
12969,imperfective,употребиться
12975,imperfective,
12980,perfective,-
12984,perfective,подстреливать
12985,perfective,измерять
12987,imperfective,-
12988,perfective,
12992,perfective,-
12994,perfective,отливать
13006,perfective,вовлекать
13012,imperfective,-
13013,imperfective,-
13014,perfective,доверяться
13017,perfective,испаряться
13019,perfective,вызываться
13022,imperfective,
13027,perfective,захлёстывать
13030,perfective,"гаснуть,угасать"
13037,perfective,поселять
13040,perfective,-
13045,perfective,трескаться
13048,both,
13051,perfective,смешивать
13052,perfective,чихать
13062,perfective,совмещать
13067,perfective,спиваться
13068,perfective,зачерпывать
13070,perfective,
13074,perfective,каяться
13077,imperfective,выкинуть
13081,perfective,перелетать
13082,perfective,хвататься
13088,perfective,перекидываться
13090,perfective,наставлять
13091,perfective,"щуриться,сощуриваться"
13101,perfective,обтирать
13102,imperfective,-
13103,both,
13115,imperfective,воспроизвести
13118,perfective,формироваться
13120,perfective,проситься
13123,perfective,козырять
13126,perfective,дослушивать
13129,imperfective,"переворотить;перевернуть"
13136,perfective,цепенеть
13137,perfective,кривиться
13144,perfective,
13147,perfective,лаять
13149,imperfective,загрустить
13155,imperfective,вскинуть
13157,perfective,закупать
13158,imperfective,пуститься
13159,imperfective,-
13160,imperfective,предвкусить
13162,perfective,беситься
13164,imperfective,-
13166,perfective,"поворотить;ворочать;своротить"
13169,imperfective,израсходовать
13177,imperfective,-
13179,perfective,заплывать
13181,imperfective,замазать
13182,perfective,помещаться
13183,imperfective,сморкнуться
13184,perfective,сбегаться
13187,perfective,преуспевать
13193,perfective,переполнять
13201,perfective,"отворачивать,отвёртывать"
13202,imperfective,выстроиться
13207,perfective,втискиваться
13217,imperfective,затронуть
13218,perfective,"путать,запутывать"
13222,perfective,юркать
13226,imperfective,"порепетировать;отрепети'ровать"
13228,imperfective,прихлебнуть
13231,perfective,сникать
13232,perfective,"стричь,остригать"
13235,perfective,взмётываться
13236,perfective,вываливать
13238,imperfective,-
13239,perfective,ре'зать
13240,perfective,растягивать
13242,imperfective,проделать
13244,imperfective,-
13248,perfective,завязываться
13252,imperfective,перелистать
13254,imperfective,спасть
13256,perfective,сберегать
13257,perfective,влеплять
13268,perfective,огорчать
13271,perfective,ухать
13272,perfective,пропахивать
13276,imperfective,наметиться
13278,imperfective,справить
13279,perfective,обгорать
13283,perfective,обосновывать
13286,imperfective,"застыть,застынуть"
13287,imperfective,подпустить
13289,imperfective,насчита'ться
13291,perfective,разжигать
13294,imperfective,загородить
13295,imperfective,
13296,perfective,"стесниться,потесниться"
13300,perfective,переть
13303,perfective,
13304,perfective,засекречивать
13305,perfective,выплывать
13309,perfective,-
13315,perfective,расшифровывать
13322,perfective,трудиться
13323,imperfective,сработать
13324,perfective,подвигаться
13327,perfective,багроветь
13328,imperfective,взмахнуть
13331,imperfective,провозгласить
13335,imperfective,-
13336,perfective,налаживаться
13337,perfective,заламывать
13345,imperfective,воспротивиться
13348,perfective,перемещаться
13351,perfective,-
13356,imperfective,"ущипнуть;пощипать"
13359,perfective,выталкивать
13360,perfective,оголять
13362,perfective,завораживать
13368,perfective,
13371,perfective,напарываться
13373,imperfective,разжечь
13375,imperfective,
13377,perfective,обламывать
13383,perfective,проведывать
13384,perfective,протестовать
13389,imperfective,вызваться
13392,perfective,льнуть
13400,perfective,сгущаться
13401,perfective,"прокармливать,кормить"
13404,imperfective,отъехать
13409,perfective,пресекать
13411,perfective,расступаться
13413,perfective,сознавать
13414,perfective,приостанавливать
13416,perfective,вверять
13418,perfective,прокуривать
13427,imperfective,смолоть
13436,imperfective,поберечься
13437,perfective,смыкаться
13442,imperfective,стеснить
13443,perfective,развеивать
13446,imperfective,надоесть
13447,perfective,перестреливать
13448,perfective,-
13449,imperfective,подглядеть
13456,perfective,синеть
13458,perfective,прерываться
13462,both,-
13463,perfective,унижать
13468,perfective,обшивать
13471,imperfective,охаять
13475,perfective,зачаровывать
13477,imperfective,дожить
13479,perfective,зачислять
13483,imperfective,сократить
13486,perfective,прикрываться
13487,perfective,"ошалевать,шалеть"
13489,perfective,приключаться
13491,imperfective,записаться
13492,perfective,заступаться
13494,perfective,раскисать
13498,perfective,грудиться
13499,perfective,толпиться
13500,imperfective,размножиться
13508,imperfective,
13512,perfective,"бинтовать,забинтовывать"
13514,perfective,-
13515,imperfective,охнуть
13518,perfective,длиться
13521,perfective,подписываться
13528,imperfective,выбиться
13532,perfective,-
13533,perfective,"высыхать,сохнуть"
13536,imperfective,"ковыльнуть,доковылять,заковылять,приковылять,проковылять"
13539,imperfective,ткнуться
13540,imperfective,познакомить
13543,perfective,отравляться
13544,perfective,присвистывать
13553,perfective,утверждаться
13555,imperfective,ошеломить
13563,imperfective,"взорвать;взрыть"
13564,imperfective,настроить
13565,perfective,красить
13566,perfective,"уславливаться,условливаться"
13569,perfective,перемахивать
13574,imperfective,осмелиться
13576,perfective,прицеплять
13577,imperfective,впиться
13588,imperfective,издаться
13597,perfective,заострять
13599,perfective,шуршать
13600,perfective,слипаться
13602,imperfective,пригнуться
13603,imperfective,"искривить,скривить,покривить"
13605,perfective,возвещать
13609,imperfective,"проглядеть;проглянуть"
13614,perfective,-
13616,perfective,переговаривать
13638,imperfective,подстеречь
13640,imperfective,брызнуть
13641,imperfective,распасться
13642,perfective,отступаться
13652,perfective,выдвигаться
13653,imperfective,потереться
13660,perfective,засучивать
13661,imperfective,-
13665,imperfective,недостать
13667,imperfective,припасть
13668,imperfective,поесть
13669,imperfective,разогнать
13670,imperfective,организовать
13672,perfective,перемешивать
13676,perfective,отвязываться
13677,perfective,смещать
13683,perfective,нацеплять
13684,perfective,запасаться
13686,perfective,отмывать
13691,perfective,"клеить,склеивать"
13694,imperfective,подработать
13698,imperfective,ухудшиться
13700,perfective,насиловать
13701,imperfective,вдаться
13703,perfective,выволакивать
13705,imperfective,сговориться
13706,imperfective,удалить
13707,perfective,присматривать
13708,perfective,теплеть
13711,perfective,легчать
13714,perfective,стесняться
13719,imperfective,пролить
13720,imperfective,
13721,imperfective,"сострить;выострить;заострить"
13722,perfective,хмурить
13723,imperfective,дополнить
13728,perfective,"плести,сплетать"
13734,perfective,слезать
13735,perfective,полошиться
13736,perfective,отпива'ть
13742,imperfective,-
13749,perfective,провоцировать
13756,imperfective,-
13766,imperfective,
13767,both,
13769,imperfective,опрокинуть
13773,imperfective,утвердиться
13775,perfective,просачиваться
13781,perfective,разбредаться
13782,perfective,запекаться
13784,imperfective,умудриться
13788,imperfective,"забросать;забросить"
13790,imperfective,
13794,imperfective,кувыркнуться
13799,perfective,звереть
13801,perfective,умывать
13804,perfective,настораживать
13807,imperfective,чавкнуть
13808,imperfective,зажечься
13812,perfective,тяжеле'ть
13814,imperfective,уменьшить
13818,imperfective,сплюнуть
13819,perfective,облокачиваться
13822,imperfective,-
13831,perfective,разбавлять
13832,perfective,прополза'ть
13834,imperfective,-
13839,perfective,"суживать,сужать"
13840,imperfective,-
13842,imperfective,"зарваться;зарыться"
13843,perfective,облизывать
13848,perfective,задвига'ть
13849,perfective,набрасывать
13855,perfective,одарять
13858,perfective,призадумываться
13864,perfective,раскидывать
13868,imperfective,"прострочить,настрочить"
13880,perfective,свистеть
13881,imperfective,-
13887,perfective,купаться
13889,imperfective,разлиться
13890,both,
13892,both,"увязнуть;увязывать"
13894,perfective,
13897,imperfective,недолюбить
13904,perfective,притворяться
13905,perfective,зябнуть
13908,imperfective,распере'ть
13911,perfective,простреливать
13913,imperfective,
13922,imperfective,"окрестить,перекрестить"
13923,perfective,горбиться
13926,imperfective,склониться
13927,imperfective,заткнуть
13932,perfective,-
13937,perfective,замыкаться
13939,perfective,чмокать
13943,perfective,помечать
13946,perfective,отклонять
13949,perfective,водружать
13957,imperfective,покорить
13960,imperfective,почтить
13962,imperfective,протрубить
13967,perfective,засаживать
13975,imperfective,-
13976,imperfective,выплатить
13979,perfective,крестить
13997,perfective,передвигать
13999,perfective,"созывать,сзывать"
14000,imperfective,наградить
14003,perfective,натирать
14004,perfective,"чеканить,отчеканивать"
14011,imperfective,"поладить;заладить"
14022,perfective,щадить
14027,imperfective,разоблачить
14031,perfective,запугивать
14034,imperfective,-
14040,perfective,напяливать
14042,perfective,переключаться
14044,perfective,"колебаться;заколёбываться"
14047,perfective,
14049,perfective,распознавать
14050,perfective,раздумывать
14055,imperfective,остыть
14056,perfective,благословлять
14057,imperfective,нанять
14058,perfective,взрослеть
14063,imperfective,выявить
14067,imperfective,выжать
14068,perfective,"лупить,облупливать"
14071,imperfective,поправиться
14076,imperfective,ускорить
14082,imperfective,измерить
14088,imperfective,наставить
14095,perfective,греметь
14097,imperfective,обдать
14099,perfective,расталкивать
14102,imperfective,выказать
14103,perfective,наследовать
14107,imperfective,
14109,perfective,пододвигать
14110,perfective,запечатывать
14111,imperfective,
14117,perfective,утирать
14119,perfective,вскипать
14122,perfective,сцепляться
14126,imperfective,
14128,perfective,разогревать
14131,perfective,"зависать;виснуть"
14134,perfective,заскакивать
14135,imperfective,прослыть
14140,imperfective,-
14143,imperfective,выпереть
14144,perfective,проплывать
14150,imperfective,-
14153,imperfective,-
14155,perfective,шмыгать
14156,perfective,закатывать
14158,imperfective,источить
14169,imperfective,-
14173,perfective,являть
14178,perfective,попирать
14186,imperfective,выждать
14188,imperfective,прилипнуть
14189,perfective,опрокидываться
14193,perfective,общаться
14194,imperfective,
14196,imperfective,
14200,perfective,прояснять
14204,perfective,воздвигать
14205,imperfective,-
14209,perfective,вытеснять
14210,perfective,пополнять
14211,imperfective,согнуться
14219,perfective,пристёгивать
14220,imperfective,-
14225,imperfective,порваться
14226,perfective,притрагиваться
14227,perfective,фотографировать
14228,perfective,-
14229,perfective,предопределять
14231,perfective,зашивать
14234,imperfective,ахнуть
14235,imperfective,переделать
14236,perfective,залеплять
14238,imperfective,похолодеть
14254,imperfective,излучить
14259,perfective,мыться
14260,perfective,преграждать
14261,perfective,-
14263,perfective,расплавлять
14266,imperfective,злоупотребить
14267,perfective,редеть
14268,both,
14271,perfective,выдыхаться
14276,perfective,докатываться
14278,perfective,смыкать
14283,perfective,-
14287,imperfective,-
14290,perfective,расходовать
14292,imperfective,нагнуться
14298,perfective,очаровывать
14305,perfective,ограждать
14310,perfective,выуживать
14314,perfective,мигать
14315,perfective,раздирать
14318,imperfective,взбунтовать
14323,perfective,отряхивать
14331,perfective,накидываться
14335,imperfective,"заморосить,поморосить"
14336,imperfective,отсчитать
14340,imperfective,-
14346,perfective,отстёгивать
14347,perfective,наведываться
14348,perfective,-
14353,perfective,"жмурить,зажмуривать"
14357,perfective,стариться
14362,perfective,"мотать,наматывать"
14363,imperfective,отскочить
14366,imperfective,развязать
14369,both,
14371,imperfective,отменить
14372,perfective,отлучаться
14377,perfective,объезжать
14382,imperfective,опозорить
14394,perfective,потухать
14399,perfective,тускнеть
14400,imperfective,
14402,imperfective,распределить
14406,perfective,шлёпаться
14407,imperfective,отравить
14414,perfective,дозва'ниваться
14421,imperfective,зажмуриться
14422,perfective,сочу'вствовать
14423,perfective,взламывать
14425,perfective,приселять
14426,imperfective,обозвать
14431,perfective,перелезать
14439,imperfective,-
14444,imperfective,растечься
14448,perfective,перевестись
14453,perfective,корчиться
14457,imperfective,втолковать
14460,imperfective,приплясать
14461,perfective,зачёркивать
14465,imperfective,вырисоваться
14467,imperfective,
14468,perfective,"вербовать,завербовывать"
14471,perfective,навалиться
14476,imperfective,вписаться
14478,imperfective,принюхаться
14488,perfective,оступаться
14490,perfective,разливаться
14491,imperfective,углубиться
14494,both,
14495,perfective,променивать
14497,imperfective,подрасти
14499,perfective,нажираться
14503,imperfective,"закапать;закопать"
14508,perfective,взбивать
14511,imperfective,промыслить
14512,imperfective,исправить
14513,imperfective,
14515,perfective,распростирать
14516,imperfective,посторониться
14517,perfective,мямлить
14524,perfective,утаивать
14526,perfective,вливать
14530,imperfective,-
14536,imperfective,отпарировать
14540,perfective,стреля'ть
14545,imperfective,порхну'ть
14546,both,
14553,imperfective,
14556,imperfective,примерить
14557,both,
14560,imperfective,-
14563,perfective,постигать
14565,imperfective,напиться
14567,perfective,выливаться
14573,imperfective,"настигнуть,настичь"
14574,imperfective,-
14576,perfective,застилать
14577,imperfective,-
14580,perfective,бегать
14582,imperfective,"залепетать,пролепетать"
14585,perfective,причитать
14586,perfective,раздвигаться
14596,perfective,позорить
14599,perfective,
14600,imperfective,взбеситься
14603,perfective,обугливать
14608,imperfective,
14611,imperfective,полюбопытствовать
14612,imperfective,замкнуть
14614,perfective,вооружаться
14617,perfective,прима'щиваться
14619,imperfective,-
14621,perfective,-
14622,perfective,снисходить
14623,imperfective,завершиться
14625,perfective,задёргивать
14632,imperfective,раскостить
14633,imperfective,поддакнуть
14636,perfective,отгораживать
14639,perfective,укутывать
14645,perfective,"тонуть;потопать"
14650,perfective,хлестать
14653,imperfective,населить
14660,perfective,усматривать
14661,perfective,ночевать
14665,imperfective,-
14666,imperfective,объединиться
14667,imperfective,закатать
14668,perfective,уличать
14670,imperfective,вывалиться
14671,perfective,отпирать
14674,perfective,униматься
14677,both,
14683,imperfective,
14687,perfective,-
14689,perfective,соблазнять
14691,imperfective,вбежать
14692,perfective,"чистить,вычищать"
14697,perfective,-
14698,imperfective,"помирить,примирить"
14700,perfective,перенестись
14701,both,
14708,perfective,закалывать
14710,imperfective,опубликоваться
14711,imperfective,нащупать
14715,perfective,возрождать
14718,imperfective,ввестись
14727,perfective,подкреплять
14730,perfective,верещать
14731,perfective,-
14732,imperfective,описаться
14734,perfective,выслеживать
14746,perfective,расползаться
14747,imperfective,покрыться
14748,imperfective,-
14751,perfective,
14754,imperfective,пересечься
14759,imperfective,-
14765,imperfective,запомниться
14766,perfective,прыскать
14768,perfective,"бухать;разбухнуть"
14771,perfective,ста'птывать
14772,perfective,оттачивать
14773,perfective,подлетать
14779,perfective,набухать
14787,perfective,перелистывать
14790,perfective,трахать
14791,imperfective,"истратиться;потра'титься"
14794,perfective,вздуваться
14795,imperfective,-
14800,perfective,закатываться
14801,imperfective,приподнять
14806,perfective,трезветь
14812,perfective,простывать
14822,perfective,
14826,perfective,втискивать
14829,perfective,накрываться
14831,imperfective,наехать
14835,imperfective,расцвести
14838,imperfective,поклони'ться
14841,imperfective,порозоветь
14847,perfective,обездоливать
14852,perfective,заклеивать
14857,perfective,меркнуть
14861,perfective,отбега'ть
14863,perfective,присыпа'ть
14871,perfective,набиваться
14873,perfective,"-;дёргать"
14878,perfective,"истекать,течь"
14879,perfective,судить
14880,perfective,мять
14886,imperfective,приложить
14892,perfective,протыкать
14895,imperfective,засемени'ть
14899,perfective,изгибаться
14901,perfective,прикладываться
14908,imperfective,сроиться
14910,perfective,содевать
14912,imperfective,возложить
14913,perfective,сглатывать
14915,perfective,разузнавать
14921,both,
14922,imperfective,"постучаться,стукнуться"
14924,imperfective,утопывать
14929,perfective,подпускать
14933,imperfective,приблизить
14934,perfective,разряжа'ть
14941,imperfective,скопировать
14942,perfective,разрубать
14945,perfective,обвисать
14949,imperfective,впитать
14953,imperfective,затруднить
14957,imperfective,созреть
14959,perfective,расчищать
14961,imperfective,обрушиться
14962,perfective,-
14965,perfective,вникать
14970,perfective,западать
14976,imperfective,вытолкнуть
14983,perfective,накалывать
14987,perfective,запрятывать
14988,perfective,распрямляться
14991,imperfective,расслабиться
14995,imperfective,предстать
14998,imperfective,лишиться
14999,imperfective,истребить
15001,imperfective,прошествовать
15012,imperfective,убиться
15013,imperfective,продекламировать
15016,perfective,греться
15018,perfective,подреза'ть
15025,imperfective,-
15026,perfective,-
15038,imperfective,рассеяться
15040,imperfective,содрать
15041,perfective,целоваться
15042,imperfective,"потрепать;растрепать;натрепа'ть"
15047,imperfective,отстреляться
15054,imperfective,перевалиться
15060,perfective,оттеснять
15066,perfective,обескураживать
15067,perfective,затекать
15073,perfective,вдумываться
15077,perfective,обомлевать
15081,imperfective,свалить
15082,perfective,"баловать;избало'вывать"
15087,perfective,натапливать
15095,imperfective,"покрошить,накрошить,искрошить"
15102,imperfective,восстановиться
15103,imperfective,насторожить
15109,imperfective,продраться
15111,perfective,рассеивать
15112,imperfective,
15115,perfective,накрашивать
15118,imperfective,оборониться
15123,perfective,взмывать
15126,imperfective,влететь
15127,perfective,выдирать
15129,perfective,опадать
15132,perfective,увольняться
15138,perfective,закручиваться
15143,both,
15144,perfective,зреть
15145,imperfective,испортиться
15148,imperfective,утихнуть
15154,perfective,припрятывать
15156,imperfective,потаскаться
15157,perfective,обмолвливаться
15161,perfective,видаться
15168,imperfective,-
15169,perfective,отведывать
15175,imperfective,
15176,perfective,"суживаться,сужаться"
15177,imperfective,развалиться
15179,perfective,лгать
15189,perfective,вдавливать
15197,perfective,утолять
15198,perfective,-
15199,perfective,возобновлять
15202,imperfective,-
15211,perfective,"венчать,увенчивать"
15212,imperfective,раскачать
15217,perfective,обветривать
15219,perfective,сторониться
15223,perfective,колоть
15224,perfective,уязвлять
15227,perfective,-
15232,imperfective,вытаращить
15236,imperfective,сомкнуться
15241,perfective,осчастли'вливать
15245,perfective,распластываться
15248,imperfective,поджать
15252,perfective,сдувать
15266,imperfective,"брехнуть,сбрехать"
15274,perfective,растро'гивать
15275,imperfective,"навредить;повредить"
15279,perfective,закипать
15283,perfective,свозить
15285,imperfective,изнасиловать
15287,imperfective,поручить
15290,perfective,предписывать
15293,perfective,бры'згать
15294,imperfective,"помять,измять,смять"
15305,perfective,"постановлять,постанавливать"
15311,both,
15314,perfective,очищаться
15320,imperfective,"заёрзать,поёрзать,ёрзнуть"
15327,imperfective,улучшить
15333,imperfective,поместить
15340,imperfective,добить
15341,perfective,усыплять
15342,perfective,облюбовывать
15343,imperfective,
15345,imperfective,выпросить
15347,imperfective,звякнуть
15350,perfective,втягиваться
15369,perfective,поддавать
15370,imperfective,влиться
15373,imperfective,подбодрить
15374,perfective,примыкать
15375,perfective,опутывать
15383,imperfective,разрастись
15385,imperfective,"поникнуть,сникнуть"
15392,perfective,злиться
15395,perfective,стрелять
15398,perfective,-
15400,imperfective,рассесться
15401,imperfective,-
15402,perfective,осточертевать
15403,perfective,свешиваться
15406,perfective,"-;гоня'ть"
15410,imperfective,-
15411,perfective,истолковывать
15412,perfective,светлеть
15413,imperfective,-
15414,imperfective,запнуться
15415,perfective,"морщить,наморщивать"
15416,imperfective,смастерить
15422,imperfective,осмотреться
15425,perfective,сердить
15426,imperfective,выжить
15432,perfective,спадаться
15436,perfective,сливать
15442,imperfective,изнемочь
15444,imperfective,заправить
15447,perfective,заляпывать
15450,imperfective,-
15452,perfective,вонзаться
15455,perfective,розоветь
15456,imperfective,прогнать
15462,both,
15463,perfective,изводить
15465,imperfective,выслать
15474,imperfective,опасть
15475,perfective,справлять
15476,imperfective,выдвинуться
15478,perfective,-
15481,perfective,откраивать
15487,perfective,"палить,запаливать"
15489,perfective,зарождаться
15499,perfective,наглеть
15500,perfective,бесить
15503,imperfective,шнырнуть
15510,perfective,моргать
15517,imperfective,расписать
15519,perfective,"слушать,прослушивать"
15523,perfective,гудеть
15526,imperfective,-
15528,perfective,намока'ть
15533,imperfective,"обмолотить;намолотить;смолотить"
15534,perfective,калечить
15541,imperfective,откинуть
15542,perfective,вознамериваться
15547,perfective,надвигаться
15552,perfective,оглашать
15553,perfective,увязываться
15559,imperfective,распе'ть
15565,perfective,переставлять
15570,perfective,раскусывать
15573,imperfective,озарить
15576,perfective,-
15579,perfective,ушибать
15580,perfective,сокрушать
15584,perfective,-
15586,imperfective,переводиться
15588,perfective,промерзать
15591,perfective,обстреливать
15593,imperfective,зарегистрировать
15596,perfective,-
15597,perfective,видеться
15601,imperfective,"измяться,помяться,смяться"
15610,imperfective,известить
15618,imperfective,рассечь
15619,imperfective,съёжиться
15625,perfective,"топить,растапливать"
15628,imperfective,обыскать
15634,imperfective,потянуться
15640,perfective,свирепеть
15642,perfective,-
15654,imperfective,оскалить
15655,perfective,взмокать
15656,imperfective,вышагнуть
15664,imperfective,разгрузить
15665,imperfective,унизиться
15669,imperfective,-
15675,imperfective,пометить
15679,imperfective,перебраться
15681,perfective,выплёскивать
15689,perfective,-
15692,imperfective,-
15694,imperfective,разгрести
15695,perfective,пересиливать
15696,imperfective,выделать
15709,perfective,побуждать
15711,perfective,умещаться
15712,perfective,приглаживать
15713,imperfective,посетовать
15714,imperfective,
15717,imperfective,опьянить
15718,perfective,нашаривать
15721,both,
15725,imperfective,
15727,perfective,"окачивать,окатывать"
15729,perfective,освещаться
15730,perfective,загибать
15731,perfective,вышвыривать
15733,both,"смëтывать;смести"
15734,imperfective,подсунуть
15735,imperfective,
15737,perfective,молиться
15743,perfective,вбирать
15745,imperfective,встряхнуть
15746,imperfective,обнадёжить
15749,perfective,выселять
15750,perfective,встревать
15757,imperfective,-
15762,imperfective,-
15763,perfective,
15764,perfective,разочаровываться
15765,imperfective,перепрыгнуть
15769,perfective,срастаться
15771,imperfective,побрить
15774,imperfective,
15775,imperfective,отодвинуться
15777,imperfective,удариться
15780,perfective,преображаться
15787,perfective,припасать
15791,perfective,
15796,perfective,встраивать
15797,imperfective,придраться
15809,imperfective,отвезти
15810,imperfective,вдохновить
15811,imperfective,наладить
15812,imperfective,остеречься
15813,perfective,хмелеть
15819,perfective,гостить
15822,perfective,свихиваться
15823,perfective,ругаться
15828,imperfective,промыть
15829,imperfective,"выковать;подковать"
15830,perfective,укорачивать
15832,imperfective,проре'заться
15833,imperfective,-
15835,perfective,
15840,imperfective,заверить
15844,perfective,сталкивать
15847,imperfective,отряхнуть
15848,imperfective,взлелеять
15855,imperfective,"подскочить;подскака̀ть"
15856,perfective,намечаться
15860,perfective,напрашиваться
15861,perfective,пробуждать
15864,imperfective,"запихнуть,запихать"
15865,imperfective,-
15874,imperfective,-
15875,perfective,измазывать
15876,imperfective,укрыться
15877,imperfective,упиться
15880,perfective,выкручиваться
15885,imperfective,расправиться
15888,imperfective,
15892,imperfective,
15893,perfective,наклеивать
15894,perfective,приникать
15896,imperfective,устрашить
15897,imperfective,-
15909,perfective,напутывать
15911,perfective,раздувать
15912,imperfective,обстрелять
15921,imperfective,похудеть
15926,imperfective,просочиться
15931,perfective,"-;вози'ться"
15936,perfective,прикалывать
15938,imperfective,впустить
15940,perfective,выменивать
15941,perfective,"насаждать;наса'живать"
15943,perfective,"дуреть,одуревать"
15945,perfective,взбегать
15950,imperfective,уместиться
15951,perfective,вторгаться
15952,perfective,откапывать
15956,perfective,"потеть,запотевать"
15967,perfective,возносить
15970,imperfective,изогнуться
15971,imperfective,оживиться
15972,perfective,развешивать
15989,imperfective,изгнать
15993,imperfective,размять
15999,perfective,заходиться
16000,imperfective,напружинить
16004,perfective,всматриваться
16005,perfective,"мазать,намазывать"
16008,imperfective,перевари'ть
16010,perfective,топать
16019,perfective,придираться
16029,perfective,
16033,perfective,"зевать,прозёвывать"
16034,imperfective,чокнуться
16036,imperfective,-
16048,perfective,предугадывать
16051,perfective,подыскивать
16056,imperfective,"перезимовать,зазимовать,прозимовать"
16059,imperfective,-
16071,imperfective,отложиться
16072,perfective,подогревать
16075,perfective,устаиваться
16078,imperfective,вскипятить
16079,perfective,перегружать
16085,imperfective,насесть
16086,imperfective,подоить
16087,perfective,загаживать
16088,imperfective,загнуть
16096,perfective,пачкать
16100,imperfective,подкрасться
16102,imperfective,стиснуть
16103,perfective,переламывать
16105,imperfective,заблуди'ться
16109,perfective,волочь
16111,perfective,уставляться
16116,imperfective,сдвинуть
16117,perfective,сбавлять
16118,imperfective,смешаться
16120,perfective,"оскаливаться;скалиться"
16122,imperfective,присвоить
16124,perfective,искупать
16126,imperfective,осветиться
16128,imperfective,"пробурчать;бу'ркнуть"
16129,imperfective,пискнуть
16130,imperfective,поджечь
16134,perfective,вля'пываться
16136,imperfective,
16141,imperfective,подорвать
16144,perfective,"примерять,примеривать"
16149,perfective,вгонять
16153,perfective,-
16154,imperfective,разрушиться
16155,imperfective,
16159,imperfective,наброситься
16162,perfective,седеть
16168,perfective,обостряться
16170,imperfective,уныть
16172,imperfective,встопорщиться
16177,perfective,кататься
16178,perfective,перечёркивать
16182,imperfective,вынудить
16186,imperfective,-
16193,imperfective,доесть
16195,imperfective,слипнуться
16212,perfective,подтаскивать
16213,perfective,примолкать
16214,imperfective,согрешить
16215,perfective,насчитывать
16229,perfective,оговаривать
16231,imperfective,взойти
16236,perfective,"проклинать,клясть"
16240,perfective,полыхать
16254,imperfective,принудить
16255,perfective,укрепляться
16259,imperfective,оспорить
16260,imperfective,свеситься
16269,imperfective,просидеть
16270,perfective,подшивать
16272,perfective,дичать
16275,both,
16281,imperfective,каркнуть
16282,imperfective,обречь
16289,perfective,"всучивать;всуча'ть"
16290,imperfective,помыслить
16297,imperfective,развестись
16298,perfective,поливаться
16302,perfective,смягчаться
16308,imperfective,повелеть
16313,perfective,пренебрегать
16314,imperfective,насчитать
16322,imperfective,свариться
16324,imperfective,раскланяться
16329,perfective,ободрять
16330,perfective,учуивать
16331,perfective,перенимать
16332,imperfective,извести
16334,perfective,запихивать
16335,imperfective,загрузить
16351,imperfective,отсидеться
16352,imperfective,бухнуть
